numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
29190001,20140101000000,20140101000354,mq,mq,mq,mq,mq,mq,mq,210,14.500000,210,15.900000,220,18.700000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101010000,20140101010559,mq,mq,mq,mq,mq,mq,mq,200,15.600000,210,16.600000,210,19.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101020000,20140101020405,mq,mq,mq,mq,mq,mq,mq,190,14.900000,200,15.900000,200,18.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101030000,20140101030609,mq,mq,mq,mq,mq,mq,mq,190,14.500000,190,16.300000,190,20.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101040000,20140101040314,mq,mq,mq,mq,mq,mq,mq,180,17.400000,180,18.600000,190,22.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101050000,20140101050519,mq,mq,mq,mq,mq,mq,mq,170,18.400000,190,19.700000,190,25.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101060000,20140101060524,mq,mq,mq,mq,mq,mq,mq,170,17.900000,170,22.400000,170,26.500000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101070000,20140101070329,mq,mq,mq,mq,mq,mq,mq,170,20.200000,170,21.500000,170,26.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101080000,20140101080533,mq,mq,mq,mq,mq,mq,mq,170,22.900000,170,22.900000,170,28.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101090000,20140101090338,mq,mq,mq,mq,mq,mq,mq,180,22.000000,180,23.300000,180,30.300000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29190001,20140101100000,20140101100343,mq,mq,mq,mq,mq,mq,mq,190,21.400000,190,23.800000,180,31.300000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
