numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
22261002,20140101000000,20140101000754,277.750000,279.950000,280.150000,279.250000,86,90,84,190,3.900000,200,4.300000,200,8.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101010000,20140101010759,278.350000,279.850000,280.050000,279.750000,90,90,86,190,3.400000,180,4.400000,190,7.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101020000,20140101020805,277.950000,280.650000,280.850000,279.950000,83,90,83,190,4.800000,200,5.400000,190,8.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101030000,20140101030809,278.450000,280.950000,280.950000,280.550000,84,85,82,190,5.800000,190,5.800000,180,9.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101040000,20140101040814,278.550000,281.250000,281.250000,280.950000,83,85,81,190,6.200000,190,6.200000,190,9.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101050000,20140101050819,278.850000,281.550000,281.650000,281.250000,83,85,82,180,6.300000,190,6.600000,180,11.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101060000,20140101060724,279.050000,281.550000,281.650000,281.350000,84,86,83,170,5.400000,180,6.300000,170,10.200000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101070000,20140101070829,279.850000,281.850000,281.850000,281.550000,87,88,84,180,7.000000,180,7.200000,150,12.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101080000,20140101080733,280.650000,282.250000,282.250000,281.850000,90,91,85,180,8.300000,180,9.000000,190,14.600000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101090000,20140101090738,281.350000,282.950000,282.950000,282.250000,90,92,89,180,8.700000,180,9.200000,180,13.700000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101100000,20140101100743,281.750000,283.650000,283.650000,282.950000,88,90,88,180,11.400000,180,11.400000,200,18.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101110000,20140101110749,282.250000,284.150000,284.150000,283.650000,88,90,86,190,11.100000,190,12.200000,180,20.200000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101120000,20140101120754,282.350000,284.250000,284.350000,284.150000,88,90,87,190,11.000000,190,11.700000,200,19.300000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101130000,20140101130659,282.450000,284.050000,284.350000,284.050000,90,90,87,190,11.500000,190,12.400000,200,20.500000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101140000,20140101140805,282.150000,283.850000,284.050000,283.750000,89,91,87,190,10.100000,190,12.300000,190,20.300000,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101150000,20140101150810,282.850000,283.750000,283.950000,283.750000,94,95,88,230,6.300000,190,11.800000,190,20.800000,5.500000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101160000,20140101160814,282.450000,284.550000,284.550000,283.050000,87,94,87,200,8.800000,200,8.800000,190,15.900000,2.700000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101170000,20140101170819,282.250000,284.150000,284.750000,284.150000,88,88,81,200,8.600000,200,9.100000,200,14.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101180000,20140101180825,282.750000,284.350000,284.350000,283.950000,90,92,87,200,8.800000,200,9.100000,200,15.100000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101190000,20140101190831,281.450000,284.550000,285.150000,284.350000,81,90,81,200,8.800000,200,9.900000,200,18.100000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22261002,20140101200000,20140101200735,280.350000,283.150000,284.550000,283.050000,83,84,78,210,6.600000,200,9.700000,200,14.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
