numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
56240003,20140101000000,20140101000954,mq,282.950000,283.150000,282.650000,mq,mq,mq,220,5.500000,230,5.700000,220,8.500000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101010000,20140101010359,mq,283.050000,283.150000,282.650000,mq,mq,mq,220,6.100000,220,6.300000,230,10.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101020000,20140101020404,mq,282.350000,283.350000,281.950000,mq,mq,mq,210,4.600000,230,6.900000,220,11.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101030000,20140101030309,mq,283.250000,283.350000,282.350000,mq,mq,mq,210,5.400000,210,6.000000,200,10.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101040000,20140101040314,mq,283.650000,283.650000,283.250000,mq,mq,mq,200,6.100000,210,6.600000,210,12.200000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101050000,20140101051019,mq,283.650000,283.750000,283.650000,mq,mq,mq,200,7.000000,200,7.200000,200,13.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101060000,20140101060324,mq,283.850000,283.850000,283.350000,mq,mq,mq,200,6.800000,200,7.400000,200,13.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101070000,20140101070329,mq,283.850000,283.850000,283.650000,mq,mq,mq,190,8.000000,190,8.200000,180,15.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101080000,20140101080333,mq,283.450000,283.850000,283.450000,mq,mq,mq,200,8.700000,190,9.100000,170,15.500000,1.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101090000,20140101090338,mq,283.750000,283.750000,283.450000,mq,mq,mq,200,9.200000,200,9.200000,190,15.400000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101100000,20140101100343,mq,283.850000,283.850000,283.650000,mq,mq,mq,200,9.900000,200,10.700000,200,18.500000,1.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101110000,20140101110349,mq,284.050000,284.050000,283.850000,mq,mq,mq,190,10.800000,200,11.400000,200,20.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101120000,20140101120353,mq,283.950000,284.150000,283.950000,mq,mq,mq,190,11.400000,190,11.400000,190,22.100000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101130000,20140101130359,mq,283.850000,284.050000,283.850000,mq,mq,mq,180,10.700000,180,11.900000,180,21.300000,2.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101140000,20140101140304,mq,284.150000,284.250000,283.850000,mq,mq,mq,200,11.400000,190,11.800000,190,20.800000,1.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101150000,20140101150309,mq,284.550000,284.650000,284.150000,mq,mq,mq,200,12.400000,200,12.500000,200,21.500000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101160000,20140101160314,mq,285.450000,285.450000,284.550000,mq,mq,mq,210,13.400000,200,13.600000,210,23.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101170000,20140101170319,mq,285.450000,285.650000,285.350000,mq,mq,mq,210,11.200000,210,13.300000,220,21.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101180000,20140101180324,mq,285.150000,285.450000,284.750000,mq,mq,mq,210,9.900000,210,11.700000,200,19.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101190000,20140101190330,mq,284.950000,285.250000,284.950000,mq,mq,mq,200,9.600000,210,10.700000,200,17.300000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101200000,20140101200335,mq,283.650000,284.950000,283.550000,mq,mq,mq,230,7.900000,220,11.100000,220,17.600000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101210000,20140101210341,mq,283.850000,283.850000,283.550000,mq,mq,mq,220,6.800000,220,8.000000,220,11.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101220000,20140101221048,mq,284.450000,284.650000,283.850000,mq,mq,mq,220,8.400000,220,8.600000,230,14.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140101230000,20140101230352,mq,283.850000,284.750000,283.850000,mq,mq,mq,230,9.400000,230,9.400000,220,14.400000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102000000,20140102000357,mq,284.350000,284.350000,283.850000,mq,mq,mq,260,8.200000,240,10.500000,240,16.900000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102010000,20140102010403,mq,283.250000,284.450000,283.150000,mq,mq,mq,270,6.300000,260,8.100000,250,14.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102020000,20140102020308,mq,282.650000,283.550000,282.650000,mq,mq,mq,270,5.600000,270,7.900000,250,13.800000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102030000,20140102030313,mq,283.250000,283.250000,282.650000,mq,mq,mq,260,5.200000,260,5.800000,260,11.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102040000,20140102040417,mq,282.750000,283.350000,282.750000,mq,mq,mq,260,4.600000,260,6.600000,260,12.200000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102050000,20140102050322,mq,283.250000,283.250000,282.750000,mq,mq,mq,260,4.700000,260,5.500000,270,10.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102060000,20140102060327,mq,282.350000,283.350000,282.350000,mq,mq,mq,260,4.100000,250,6.300000,260,10.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102070000,20140102070331,mq,282.450000,282.850000,282.250000,mq,mq,mq,250,2.600000,260,4.500000,260,8.500000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102080000,20140102080336,mq,282.950000,283.150000,282.350000,mq,mq,mq,250,3.300000,250,4.600000,250,7.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102090000,20140102090340,mq,282.650000,282.950000,282.350000,mq,mq,mq,210,2.900000,230,3.800000,230,5.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102100000,20140102100345,mq,283.350000,283.550000,282.650000,mq,mq,mq,220,3.900000,220,4.200000,210,6.200000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102110000,20140102110350,mq,284.850000,285.050000,283.350000,mq,mq,mq,210,4.100000,210,4.900000,210,7.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102120000,20140102121054,mq,285.850000,285.950000,284.850000,mq,mq,mq,210,5.400000,200,5.400000,200,9.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102130000,20140102130300,mq,284.850000,285.850000,284.850000,mq,mq,mq,200,5.600000,210,5.800000,200,9.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102140000,20140102140405,mq,284.750000,285.150000,284.750000,mq,mq,mq,210,5.200000,200,5.700000,200,9.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102150000,20140102150310,mq,284.550000,285.250000,284.550000,mq,mq,mq,200,5.000000,210,6.800000,220,11.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102160000,20140102160314,mq,284.350000,284.650000,284.050000,mq,mq,mq,200,4.900000,200,5.800000,210,10.700000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102170000,20140102170320,mq,284.250000,284.350000,284.050000,mq,mq,mq,200,4.500000,200,5.200000,210,8.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102180000,20140102181125,mq,284.250000,284.250000,284.150000,mq,mq,mq,190,5.300000,200,5.400000,190,9.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102190000,20140102190333,mq,284.350000,284.350000,284.250000,mq,mq,mq,180,5.500000,190,5.600000,190,9.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102200000,20140102201038,mq,284.150000,284.350000,284.150000,mq,mq,mq,190,6.700000,190,7.100000,190,12.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102210000,20140102210342,mq,284.050000,284.350000,284.050000,mq,mq,mq,190,7.800000,190,8.500000,180,14.900000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56240003,20140102220000,20140102220347,mq,283.950000,284.050000,283.850000,mq,mq,mq,180,7.200000,190,9.000000,160,14.800000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
