numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
29278001,20140101000000,20140101000754,279.450000,281.450000,281.850000,280.250000,87,90,86,230,4.500000,230,5.000000,260,9.900000,1.200000,280.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101010000,20140101010759,280.050000,281.750000,281.850000,281.450000,89,90,87,220,4.800000,230,6.000000,230,9.800000,0.000000,280.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101020000,20140101020805,279.850000,281.750000,281.950000,281.350000,88,92,87,220,4.200000,240,5.300000,240,11.000000,0.400000,280.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101030000,20140101030809,279.850000,282.050000,282.250000,281.650000,86,90,86,210,7.000000,220,7.300000,220,13.200000,0.200000,280.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101040000,20140101040814,279.950000,282.550000,282.550000,282.050000,84,88,83,210,6.500000,210,7.100000,210,12.300000,0.000000,280.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101050000,20140101050819,281.150000,282.250000,282.550000,282.150000,93,94,83,220,7.700000,220,7.800000,190,17.300000,1.200000,280.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101060000,20140101060724,281.250000,282.050000,282.250000,281.850000,95,95,90,210,6.600000,210,7.900000,210,16.200000,1.600000,280.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101070000,20140101070829,281.850000,282.450000,282.550000,282.050000,96,97,94,210,8.700000,220,9.400000,220,17.000000,3.900000,280.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101080000,20140101080733,282.750000,283.250000,283.250000,282.450000,97,98,96,210,8.200000,210,9.200000,200,15.700000,1.800000,280.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101090000,20140101090738,283.250000,283.850000,283.850000,283.350000,96,98,95,210,10.000000,210,11.100000,220,19.600000,3.800000,281.250000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29278001,20140101100000,20140101100743,283.650000,284.150000,284.150000,283.850000,97,98,95,210,10.600000,220,11.800000,220,21.000000,3.600000,281.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
