numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer
29158001,20140101000000,20140101000354,280.650000,284.550000,284.650000,284.250000,77,80,76,240,12.600000,240,14.400000,230,18.000000,0.000000,mq,mq,mq,mq,15000,0,mq,2,mq,mq,100410,100640
29158001,20140101010000,20140101010359,280.150000,284.650000,284.750000,284.550000,74,79,71,220,11.100000,240,14.300000,240,18.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,100350,100580
29158001,20140101020000,20140101020405,280.950000,284.650000,284.850000,284.550000,78,79,74,220,12.200000,220,12.800000,210,16.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,100300,100530
29158001,20140101030000,20140101030309,281.250000,284.550000,284.750000,284.550000,80,80,75,210,13.400000,210,14.100000,210,17.000000,0.000000,mq,mq,mq,mq,15000,0,mq,6,mq,mq,100180,100410
29158001,20140101040000,20140101040314,281.650000,284.650000,284.850000,284.350000,82,84,79,200,12.900000,210,14.300000,210,21.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,100060,100290
29158001,20140101050000,20140101050319,282.250000,284.350000,284.750000,284.350000,87,87,81,190,13.500000,210,15.200000,210,19.000000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99860,100090
29158001,20140101060000,20140101060324,282.350000,284.050000,284.350000,283.850000,89,89,87,200,16.100000,200,17.700000,200,23.000000,1.600000,mq,mq,mq,mq,5000,0,mq,8,mq,mq,99730,99960
29158001,20140101070000,20140101070329,282.850000,284.650000,284.650000,284.050000,89,90,88,190,16.400000,190,16.900000,190,21.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99520,99750
29158001,20140101080000,20140101080333,283.450000,284.850000,284.850000,284.650000,91,91,89,190,18.100000,200,18.200000,200,24.000000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99390,99620
29158001,20140101090000,20140101090338,283.850000,285.250000,285.250000,284.850000,91,91,90,200,18.900000,200,19.100000,210,26.000000,1.200000,mq,mq,mq,mq,5000,0,mq,8,mq,mq,99340,99570
29158001,20140101100000,20140101100343,283.650000,285.450000,285.450000,285.150000,89,91,89,210,18.500000,200,19.000000,200,26.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99290,99510
29158001,20140101110000,20140101110349,283.650000,285.250000,285.650000,285.250000,90,90,88,200,17.500000,210,19.900000,210,25.000000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99130,99350
29158001,20140101120000,20140101120353,283.750000,285.050000,285.350000,285.050000,92,92,90,190,22.000000,190,22.000000,190,27.000000,2.800000,mq,mq,mq,mq,3000,2,mq,8,mq,mq,98840,99060
29158001,20140101130000,20140101130359,284.050000,285.350000,285.350000,285.050000,92,92,91,210,17.500000,190,23.400000,200,29.000000,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98910,99130
29158001,20140101140000,20140101140304,283.050000,284.350000,285.450000,284.350000,92,93,92,220,12.800000,210,17.500000,220,22.000000,4.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98780,99000
29158001,20140101150000,20140101150409,283.650000,285.750000,285.950000,284.350000,87,93,86,210,14.700000,220,15.100000,210,20.000000,-0.100000,mq,mq,mq,mq,7000,2,mq,7,mq,mq,98740,98960
29158001,20140101160000,20140101160314,283.850000,285.750000,285.850000,285.650000,88,88,87,220,13.000000,220,15.300000,220,20.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98710,98930
29158001,20140101170000,20140101170319,282.950000,285.750000,285.950000,285.450000,83,88,82,250,16.100000,240,18.300000,240,25.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98740,98960
