numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
22219003,20140101000000,20140101000555,278.450000,279.050000,279.250000,278.850000,96,97,92,200,3.500000,210,4.700000,200,9.000000,0.000000,277.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101010000,20140101010559,278.750000,279.350000,279.350000,279.050000,96,98,95,200,4.600000,200,4.700000,220,9.400000,0.200000,277.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101020000,20140101020605,278.350000,279.550000,279.650000,279.450000,92,96,90,190,5.200000,200,6.000000,200,11.300000,0.000000,278.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101030000,20140101030609,279.150000,280.050000,280.150000,279.550000,94,94,91,190,5.800000,190,6.200000,190,11.300000,0.000000,276.650000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101040000,20140101040614,279.150000,280.050000,280.050000,279.750000,94,95,88,180,6.900000,190,6.900000,180,12.800000,0.000000,277.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101050000,20140101050519,279.250000,280.650000,280.650000,280.050000,91,95,90,180,7.600000,180,7.600000,170,13.000000,0.000000,277.850000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101060000,20140101060524,279.950000,280.750000,280.950000,280.650000,95,96,89,190,6.100000,190,8.500000,180,16.100000,1.400000,277.850000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101070000,20140101070529,280.350000,281.150000,281.150000,280.750000,95,96,93,180,9.600000,180,9.800000,190,15.700000,0.600000,278.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101080000,20140101080533,281.350000,281.650000,281.650000,281.150000,98,99,95,190,7.100000,180,10.300000,170,17.600000,2.400000,277.850000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
22219003,20140101090000,20140101090538,281.650000,282.150000,282.150000,281.650000,97,99,97,190,10.500000,190,10.700000,190,20.500000,1.700000,277.850000,mq,mq,mq,mq,mq,mq,mq,0,4000.000000,mq,mq,
22219003,20140101100000,20140101100543,282.250000,282.550000,282.550000,282.150000,98,98,96,190,10.400000,190,10.900000,180,20.300000,2.200000,278.250000,mq,mq,mq,mq,mq,mq,mq,0,51000.000000,mq,mq,
22219003,20140101110000,20140101110548,282.550000,282.850000,282.850000,282.550000,98,99,96,200,10.600000,190,11.800000,180,23.000000,3.400000,278.550000,mq,mq,mq,mq,mq,mq,mq,0,88000.000000,mq,mq,
22219003,20140101120000,20140101120554,282.550000,282.850000,283.050000,282.850000,98,99,96,200,11.700000,200,12.300000,220,23.300000,2.600000,278.550000,mq,mq,mq,mq,mq,mq,mq,0,91000.000000,mq,mq,
22219003,20140101130000,20140101130559,282.050000,282.550000,282.850000,282.550000,97,98,96,190,10.700000,190,12.200000,180,23.700000,4.300000,278.450000,mq,mq,mq,mq,mq,mq,mq,0,73000.000000,mq,mq,
22219003,20140101140000,20140101140604,282.150000,282.650000,282.650000,282.550000,97,99,96,190,11.100000,190,12.900000,160,22.500000,4.800000,278.350000,mq,mq,mq,mq,mq,mq,mq,0,61000.000000,mq,mq,
