numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
22135001,20140101000000,20140101000754,278.850000,280.350000,280.450000,279.950000,90,93,88,190,2.800000,210,3.300000,190,8.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101010000,20140101010759,278.850000,280.050000,280.450000,280.050000,92,94,89,190,3.200000,190,3.900000,190,8.200000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101020000,20140101020805,279.650000,280.550000,280.550000,279.950000,94,96,92,190,2.600000,190,3.200000,180,7.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101030000,20140101030809,279.650000,280.850000,281.050000,280.650000,92,94,87,180,3.900000,190,4.200000,180,8.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101040000,20140101040814,279.950000,281.450000,281.450000,280.850000,90,93,89,180,4.500000,180,5.000000,190,10.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101050000,20140101050819,280.350000,281.550000,281.750000,281.450000,92,92,87,190,4.200000,180,5.600000,200,11.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101060000,20140101060724,279.950000,281.450000,281.650000,281.450000,90,93,90,190,4.900000,190,6.300000,180,12.500000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101070000,20140101070829,280.750000,281.550000,281.550000,281.250000,95,95,89,180,6.700000,180,6.700000,200,12.000000,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101080000,20140101080733,281.850000,282.450000,282.550000,281.550000,96,97,94,190,5.800000,180,7.000000,190,16.400000,2.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101090000,20140101090738,282.750000,283.350000,283.350000,282.550000,96,98,95,190,7.200000,180,7.500000,170,16.100000,3.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
22135001,20140101100000,20140101100743,283.350000,283.850000,283.850000,283.250000,97,98,96,190,6.400000,190,7.900000,180,17.000000,3.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
