numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
44069002,20140101000000,20140101000555,280.450000,283.550000,283.650000,283.350000,81,81,79,220,6.100000,220,6.300000,230,9.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101010000,20140101010559,279.450000,283.750000,283.750000,283.350000,75,82,75,220,7.000000,220,7.000000,210,10.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101020000,20140101020604,280.550000,283.350000,283.850000,283.250000,83,83,73,210,6.600000,220,7.600000,220,11.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101030000,20140101030609,280.250000,283.750000,283.750000,283.450000,79,85,79,210,6.200000,220,6.700000,210,10.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101040000,20140101040614,280.950000,283.750000,283.950000,283.750000,83,84,80,200,6.800000,200,6.800000,200,12.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101050000,20140101050519,281.150000,283.950000,283.950000,283.650000,83,84,82,200,7.200000,200,7.900000,190,12.500000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101060000,20140101060525,281.350000,284.350000,284.350000,283.950000,82,85,81,190,8.700000,190,8.800000,180,14.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101070000,20140101070529,281.650000,284.250000,284.350000,284.050000,84,87,82,200,9.900000,200,9.900000,200,16.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101080000,20140101080533,282.650000,283.850000,284.250000,283.750000,92,93,84,190,9.000000,200,10.000000,180,15.000000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
44069002,20140101090000,20140101090538,282.850000,284.050000,284.150000,283.850000,92,92,91,200,10.000000,190,10.100000,190,16.800000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,5000.000000,mq,mq,
44069002,20140101100000,20140101100543,283.250000,284.050000,284.050000,283.950000,95,95,92,190,10.200000,200,11.400000,210,17.900000,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,0,62000.000000,mq,mq,
44069002,20140101110000,20140101110548,282.750000,284.150000,284.250000,283.950000,91,95,91,190,12.000000,190,12.000000,190,18.100000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,88000.000000,mq,mq,
44069002,20140101120000,20140101120554,282.950000,284.350000,284.450000,284.150000,91,91,90,180,12.600000,180,13.200000,190,21.500000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,127000.000000,mq,mq,
44069002,20140101130000,20140101130559,283.150000,284.250000,284.450000,284.150000,93,93,90,190,12.300000,180,13.500000,190,22.700000,2.500000,mq,mq,mq,mq,mq,mq,mq,mq,0,128000.000000,mq,mq,
44069002,20140101140000,20140101141005,283.150000,284.250000,284.250000,284.150000,93,95,93,190,13.200000,190,13.400000,190,21.200000,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,0,86000.000000,mq,mq,
44069002,20140101150000,20140101150509,283.150000,284.750000,284.750000,284.250000,90,92,88,190,13.600000,190,14.100000,190,23.800000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,74000.000000,mq,mq,
44069002,20140101160000,20140101160614,282.950000,285.450000,285.450000,284.750000,85,91,85,200,13.500000,190,14.600000,200,21.400000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,9000.000000,mq,mq,
