numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
29022001,20140101000000,20140101000555,mq,mq,mq,mq,mq,mq,mq,200,16.600000,200,18.300000,210,22.700000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101010000,20140101010559,mq,mq,mq,mq,mq,mq,mq,190,17.800000,190,18.000000,200,22.500000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101020000,20140101020605,mq,mq,mq,mq,mq,mq,mq,180,17.800000,190,18.600000,170,24.700000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101030000,20140101030609,mq,mq,mq,mq,mq,mq,mq,180,18.500000,180,18.800000,170,23.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101040000,20140101040614,mq,mq,mq,mq,mq,mq,mq,180,22.000000,180,22.000000,190,28.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101050000,20140101050519,mq,mq,mq,mq,mq,mq,mq,170,19.800000,180,23.000000,180,27.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101060000,20140101060524,mq,mq,mq,mq,mq,mq,mq,180,21.900000,180,23.100000,180,28.900000,mq,mq,mq,mq,mq,5000,2,mq,mq,mq,mq,mq,mq,
29022001,20140101070000,20140101070529,mq,mq,mq,mq,mq,mq,mq,180,23.200000,180,23.500000,170,30.500000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101080000,20140101080533,mq,mq,mq,mq,mq,mq,mq,180,26.100000,180,26.100000,180,32.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101090000,20140101090538,mq,mq,mq,mq,mq,mq,mq,180,27.200000,180,28.200000,180,35.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101100000,20140101100543,mq,mq,mq,mq,mq,mq,mq,180,28.600000,180,28.600000,180,35.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101110000,20140101110548,mq,mq,mq,mq,mq,mq,mq,180,26.400000,180,28.800000,180,34.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101120000,20140101120554,mq,mq,mq,mq,mq,mq,mq,180,24.400000,180,28.400000,160,34.800000,mq,mq,mq,mq,mq,4000,2,mq,mq,mq,mq,mq,mq,
29022001,20140101130000,20140101130559,mq,mq,mq,mq,mq,mq,mq,180,18.200000,180,24.400000,170,28.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101140000,20140101140604,mq,mq,mq,mq,mq,mq,mq,180,20.100000,180,20.900000,190,25.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101150000,20140101150509,mq,mq,mq,mq,mq,mq,mq,180,19.300000,190,21.000000,200,26.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101160000,20140101160614,mq,mq,mq,mq,mq,mq,mq,180,18.900000,190,20.900000,190,25.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101170000,20140101170519,mq,mq,mq,mq,mq,mq,mq,180,15.700000,200,20.300000,180,26.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101180000,20140101180524,mq,mq,mq,mq,mq,mq,mq,200,18.900000,200,18.900000,200,23.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101190000,20140101190530,mq,mq,mq,mq,mq,mq,mq,210,18.700000,210,19.200000,210,24.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101200000,20140101200536,mq,mq,mq,mq,mq,mq,mq,190,16.900000,210,18.300000,210,22.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101210000,20140101210541,mq,mq,mq,mq,mq,mq,mq,190,19.200000,190,19.200000,190,23.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101220000,20140101220548,mq,mq,mq,mq,mq,mq,mq,220,11.000000,190,18.900000,190,20.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140101230000,20140101230553,mq,mq,mq,mq,mq,mq,mq,280,7.500000,240,14.600000,240,20.500000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
29022001,20140102000000,20140102000557,mq,mq,mq,mq,mq,mq,mq,280,7.200000,290,8.600000,320,23.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
