numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer
29168001,20140101000000,20140101000354,280.350000,283.650000,283.750000,283.550000,80,83,78,230,14.800000,220,16.600000,220,19.000000,0.000000,mq,mq,mq,mq,30000,1,mq,1,mq,mq,99520,100490
29168001,20140101010000,20140101010359,279.450000,282.950000,283.850000,282.950000,79,82,78,220,16.900000,220,16.900000,220,21.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99410,100380
29168001,20140101020000,20140101020405,280.850000,283.750000,283.750000,282.550000,82,84,80,210,16.600000,210,17.500000,210,20.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99350,100320
29168001,20140101030000,20140101030309,280.950000,283.750000,283.850000,283.650000,83,84,80,200,16.800000,200,16.800000,200,20.000000,0.000000,mq,mq,mq,mq,30000,1,mq,7,mq,mq,99230,100200
29168001,20140101040000,20140101040314,281.150000,283.550000,284.050000,283.550000,85,86,80,210,18.800000,210,18.800000,200,22.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99110,100080
29168001,20140101050000,20140101050319,281.950000,283.050000,283.550000,283.050000,93,94,85,190,17.800000,210,19.200000,210,22.000000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98910,99880
29168001,20140101060000,20140101060324,282.450000,283.250000,283.250000,283.050000,95,95,94,190,19.500000,190,20.900000,180,25.000000,1.200000,mq,mq,mq,mq,10000,2,mq,8,mq,mq,98730,99690
29168001,20140101070000,20140101070329,283.050000,283.650000,283.650000,283.250000,96,97,95,190,19.800000,190,20.300000,180,25.000000,1.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98530,99490
29168001,20140101080000,20140101080333,283.550000,284.050000,284.050000,283.650000,97,97,96,190,22.900000,190,22.900000,200,27.000000,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98340,99300
29168001,20140101090000,20140101090338,283.850000,284.450000,284.450000,284.050000,96,97,96,200,24.500000,200,24.700000,210,30.000000,0.400000,mq,mq,mq,mq,2000,2,mq,8,mq,mq,98310,99260
29168001,20140101100000,20140101100343,283.950000,284.550000,284.650000,284.350000,96,96,95,200,24.300000,200,25.900000,210,31.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98240,99190
29168001,20140101110000,20140101110348,283.950000,284.450000,284.550000,284.350000,97,97,95,200,22.700000,200,25.200000,200,30.000000,1.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98090,99040
29168001,20140101120000,20140101120353,283.350000,283.650000,284.450000,283.650000,98,98,97,220,15.100000,200,25.400000,200,30.000000,6.700000,mq,mq,mq,mq,900,2,mq,8,mq,mq,98050,99010
29168001,20140101130000,20140101130359,284.450000,284.750000,284.750000,283.350000,98,98,98,210,19.300000,210,22.500000,220,28.000000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97880,98830
29168001,20140101140000,20140101140304,284.150000,284.650000,284.850000,284.550000,97,98,97,210,19.700000,210,20.700000,210,25.000000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97810,98760
29168001,20140101150000,20140101150409,284.050000,284.950000,284.950000,284.550000,94,98,94,220,20.500000,220,20.500000,210,25.000000,0.400000,mq,mq,mq,mq,6000,2,mq,8,mq,mq,97770,98720
29168001,20140101160000,20140101160314,284.050000,284.950000,285.050000,284.850000,94,94,94,210,18.800000,220,20.700000,220,24.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97770,98720
29168001,20140101170000,20140101170319,283.150000,283.750000,284.950000,282.550000,96,96,91,220,12.900000,240,21.100000,230,29.000000,1.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97820,98770
29168001,20140101180000,20140101180325,281.750000,284.050000,284.050000,283.350000,86,96,85,230,17.100000,220,17.500000,220,22.000000,0.000000,mq,mq,mq,mq,20000,2,mq,1,mq,mq,97830,98780
29168001,20140101190000,20140101190330,281.850000,284.250000,284.350000,283.950000,85,88,84,230,15.200000,230,17.800000,230,22.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97880,98830
29168001,20140101200000,20140101200336,281.650000,284.250000,284.350000,284.150000,84,87,84,220,16.300000,220,16.400000,230,20.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97890,98840
29168001,20140101210000,20140101210341,282.350000,283.950000,284.250000,283.750000,90,90,84,210,16.300000,210,16.300000,200,22.000000,0.200000,mq,mq,mq,mq,20000,2,mq,2,mq,mq,97800,98750
29168001,20140101220000,20140101220347,281.650000,283.350000,283.950000,283.250000,89,94,89,270,15.700000,210,18.400000,260,23.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97930,98890
29168001,20140101230000,20140101230353,281.750000,282.950000,283.650000,282.750000,92,92,88,280,11.700000,270,15.900000,280,22.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98180,99140
29168001,20140102000000,20140102000357,280.450000,283.050000,283.250000,282.850000,84,92,84,280,12.900000,280,14.100000,270,20.000000,-0.100000,mq,mq,mq,mq,25000,2,mq,2,mq,mq,98350,99310
29168001,20140102010000,20140102010403,280.650000,282.850000,283.250000,282.750000,86,86,84,280,9.900000,290,12.800000,280,18.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98470,99430
29168001,20140102020000,20140102020308,280.350000,283.450000,283.450000,282.850000,81,86,78,270,11.500000,270,13.000000,280,18.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98570,99530
29168001,20140102030000,20140102030313,279.850000,282.750000,283.350000,282.750000,82,84,78,260,13.700000,260,14.700000,260,17.000000,-0.100000,mq,mq,mq,mq,15000,2,mq,6,mq,mq,98680,99650
29168001,20140102040000,20140102040417,280.150000,282.850000,283.250000,282.450000,83,84,81,260,13.300000,260,14.900000,270,20.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98810,99780
29168001,20140102050000,20140102050322,280.250000,282.350000,282.450000,281.350000,87,88,82,260,9.900000,270,13.600000,300,18.000000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98840,99810
29168001,20140102060000,20140102060327,280.650000,283.050000,283.150000,282.350000,85,88,84,250,11.400000,250,11.800000,260,15.000000,-0.100000,mq,mq,mq,mq,35000,1,mq,0,mq,mq,98910,99880
29168001,20140102070000,20140102070332,280.550000,283.450000,283.450000,283.050000,82,86,80,250,11.700000,250,12.200000,250,14.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98960,99930
29168001,20140102080000,20140102080336,281.150000,283.550000,283.550000,283.350000,85,86,81,240,10.300000,250,11.600000,250,13.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98980,99950
29168001,20140102090000,20140102090340,280.950000,283.750000,283.850000,283.450000,83,86,83,240,11.700000,240,11.700000,240,14.000000,0.000000,mq,mq,mq,mq,20000,1,mq,7,mq,mq,99080,100050
29168001,20140102100000,20140102100345,281.650000,283.350000,283.950000,282.650000,89,89,83,230,9.100000,240,11.700000,240,13.000000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99090,100060
29168001,20140102110000,20140102110350,282.050000,284.450000,284.650000,283.350000,85,90,85,220,10.400000,220,11.600000,220,14.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99050,100010
29168001,20140102120000,20140102120354,281.750000,284.050000,284.450000,284.050000,86,87,86,220,11.000000,220,11.700000,220,14.000000,0.000000,mq,mq,mq,mq,15000,1,mq,7,mq,mq,99090,100050
29168001,20140102130000,20140102130300,282.650000,285.050000,285.050000,284.150000,85,87,85,210,11.200000,210,12.500000,200,14.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99010,99970
29168001,20140102140000,20140102140406,282.850000,285.150000,285.250000,284.350000,86,87,84,200,11.100000,210,12.000000,200,14.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98960,99920
29168001,20140102150000,20140102150311,282.650000,284.250000,285.150000,284.250000,90,90,86,200,13.000000,200,13.400000,200,16.000000,0.000000,mq,mq,mq,mq,15000,1,mq,8,mq,mq,98930,99890
29168001,20140102160000,20140102160315,283.050000,284.350000,284.350000,284.250000,92,93,90,190,15.100000,190,15.100000,190,19.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98850,99810
29168001,20140102170000,20140102170320,283.250000,284.350000,284.350000,284.350000,93,93,92,190,14.000000,190,15.200000,190,18.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98760,99720
29168001,20140102180000,20140102180324,283.750000,284.250000,284.450000,284.250000,97,97,93,180,17.100000,180,17.100000,180,20.000000,0.400000,mq,mq,mq,mq,3000,2,mq,8,mq,mq,98630,99590
29168001,20140102190000,20140102190333,283.850000,284.150000,284.350000,284.150000,98,98,97,180,19.600000,180,19.600000,180,23.000000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98520,99480
29168001,20140102200000,20140102200338,284.050000,284.350000,284.350000,284.150000,98,98,98,190,21.200000,190,22.100000,180,27.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98480,99440
29168001,20140102210000,20140102210342,284.450000,284.750000,284.750000,284.350000,98,98,98,220,15.200000,190,22.000000,190,26.000000,0.600000,mq,mq,mq,mq,25000,2,mq,6,mq,mq,98600,99560
29168001,20140102220000,20140102220347,284.050000,284.650000,284.850000,284.550000,96,98,96,230,12.300000,230,16.400000,240,20.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98700,99660
29168001,20140102230000,20140102230352,284.050000,284.650000,284.850000,284.650000,96,97,96,220,11.500000,220,12.400000,220,15.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98710,99670
29168001,20140103000000,20140103000357,282.650000,284.350000,284.650000,284.350000,89,96,89,240,13.300000,230,14.800000,230,19.000000,0.000000,mq,mq,mq,mq,15000,2,mq,2,mq,mq,98770,99730
29168001,20140103010000,20140103010402,282.450000,284.350000,284.450000,284.250000,88,90,88,220,13.600000,240,13.700000,220,17.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98770,99730
29168001,20140103020000,20140103020307,282.950000,284.550000,284.650000,284.350000,90,91,88,210,16.100000,210,16.100000,210,18.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98740,99700
29168001,20140103030000,20140103030311,282.850000,284.750000,284.750000,284.550000,88,90,88,220,18.900000,220,19.200000,220,23.000000,0.000000,mq,mq,mq,mq,20000,1,mq,3,mq,mq,98780,99740
29168001,20140103040000,20140103040316,282.650000,284.550000,284.850000,284.450000,88,88,86,220,18.400000,220,19.600000,220,23.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98770,99730
29168001,20140103050000,20140103050320,282.550000,284.150000,284.650000,282.950000,90,92,87,230,14.600000,240,19.100000,250,24.000000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98800,99760
29168001,20140103060000,20140103060326,280.850000,283.650000,284.350000,283.650000,83,90,81,250,18.200000,250,19.000000,230,24.000000,0.200000,mq,mq,mq,mq,20000,1,mq,0,mq,mq,98900,99860
29168001,20140103070000,20140103070331,280.950000,283.750000,283.850000,283.350000,83,84,78,230,15.200000,250,19.100000,250,23.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98920,99880
29168001,20140103080000,20140103080336,279.150000,284.250000,284.250000,283.750000,71,84,70,240,19.800000,240,19.800000,240,25.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98960,99920
29168001,20140103090000,20140103090340,280.650000,282.850000,284.350000,281.450000,86,90,68,230,18.200000,250,22.500000,260,29.000000,0.200000,mq,mq,mq,mq,15000,1,mq,8,mq,mq,99070,100040
29168001,20140103100000,20140103100345,279.250000,281.450000,283.350000,280.750000,86,88,74,260,18.100000,230,23.100000,230,29.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99190,100160
29168001,20140103110000,20140103110350,279.450000,283.350000,283.650000,281.450000,77,86,75,240,18.600000,240,19.600000,240,24.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99230,100200
29168001,20140103120000,20140103120355,277.950000,281.750000,283.750000,280.450000,77,85,70,240,22.000000,260,24.500000,270,34.000000,-0.100000,mq,mq,mq,mq,9000,2,mq,7,mq,mq,99300,100280
29168001,20140103130000,20140103130300,279.350000,283.150000,283.150000,281.850000,77,80,74,220,20.700000,240,22.000000,230,27.000000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99220,100190
