numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
29214001,20140101000000,20140101000354,281.250000,284.350000,284.550000,284.250000,81,82,77,210,10.800000,220,13.600000,210,17.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101010000,20140101010359,280.650000,284.350000,284.450000,284.250000,78,80,72,210,10.900000,220,13.000000,220,16.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101020000,20140101020405,280.950000,284.450000,284.650000,284.350000,79,80,73,200,11.600000,210,13.500000,210,16.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101030000,20140101030309,280.950000,284.450000,284.550000,284.350000,79,80,76,190,13.100000,200,13.800000,200,17.200000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101040000,20140101041014,281.350000,284.450000,284.650000,284.350000,81,82,79,190,13.100000,190,14.200000,190,17.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101050000,20140101050319,281.950000,284.050000,284.550000,283.950000,87,87,81,180,12.400000,190,14.600000,190,19.300000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101060000,20140101060324,282.150000,283.750000,284.150000,283.550000,90,91,88,190,15.300000,190,17.000000,190,22.800000,2.400000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101070000,20140101070329,283.150000,284.450000,284.450000,283.850000,92,92,90,180,15.700000,180,15.700000,180,20.200000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101080000,20140101080333,283.650000,284.750000,284.750000,284.450000,93,93,92,180,17.600000,180,18.200000,190,23.000000,2.100000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101090000,20140101091038,283.850000,285.150000,285.150000,284.750000,92,93,92,190,19.000000,190,19.300000,180,25.300000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101100000,20140101100343,284.050000,285.350000,285.350000,285.150000,92,92,91,190,19.100000,190,20.100000,190,26.500000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,0,33000.000000,mq,mq,
29214001,20140101110000,20140101110349,283.950000,285.250000,285.550000,285.250000,92,93,88,190,19.000000,200,20.600000,200,27.600000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,141000.000000,mq,mq,
29214001,20140101120000,20140101120954,284.150000,285.050000,285.250000,285.050000,94,94,92,180,19.200000,190,20.000000,180,26.900000,3.400000,mq,mq,mq,mq,mq,mq,mq,mq,0,91000.000000,mq,mq,
29214001,20140101130000,20140101130559,284.350000,285.450000,285.450000,284.950000,93,94,93,200,17.700000,190,22.400000,180,29.800000,1.400000,mq,mq,mq,mq,mq,mq,mq,mq,0,140000.000000,mq,mq,
29214001,20140101140000,20140101141205,283.850000,284.950000,285.450000,284.950000,93,94,93,200,12.800000,200,18.300000,190,22.600000,1.800000,mq,mq,mq,mq,mq,mq,mq,mq,0,76000.000000,mq,mq,
29214001,20140101150000,20140101150409,283.850000,285.750000,285.750000,284.750000,88,94,87,200,14.200000,200,15.000000,200,19.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,34,496000.000000,mq,mq,
29214001,20140101160000,20140101161014,284.050000,285.650000,285.850000,285.550000,90,90,88,200,13.500000,200,15.200000,200,20.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,5,155000.000000,mq,mq,
29214001,20140101170000,20140101170319,282.750000,285.050000,285.850000,284.550000,86,90,86,230,13.700000,220,16.800000,200,24.300000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,0,9000.000000,mq,mq,
29214001,20140101180000,20140101180325,281.550000,284.550000,285.050000,284.450000,82,88,82,220,12.300000,220,14.600000,230,19.100000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101190000,20140101190330,282.650000,284.750000,284.750000,284.450000,87,87,81,210,13.300000,210,13.500000,210,17.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101200000,20140101202337,281.250000,284.950000,285.050000,284.750000,78,86,78,220,13.300000,210,13.800000,220,17.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101210000,20140101210541,282.450000,284.850000,284.950000,284.550000,85,86,78,220,11.000000,220,13.200000,210,17.300000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101220000,20140101220347,282.950000,284.350000,284.950000,284.050000,91,92,84,230,15.200000,200,16.000000,230,22.600000,4.700000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140101230000,20140101230353,282.450000,284.550000,284.550000,283.950000,87,91,85,260,12.600000,240,16.000000,240,20.400000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140102000000,20140102000357,281.650000,284.250000,284.450000,283.650000,84,89,84,270,12.500000,280,13.900000,280,18.400000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140102010000,20140102010403,280.950000,283.950000,284.250000,283.950000,82,85,80,270,11.000000,270,12.600000,270,17.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29214001,20140102020000,20140102020308,280.350000,284.050000,284.150000,283.850000,78,83,78,270,9.300000,270,11.300000,270,15.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
