numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
56159001,20140101000000,20140101000555,278.950000,281.450000,281.550000,281.250000,84,88,83,200,4.000000,210,4.500000,200,8.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101010000,20140101011159,279.150000,281.550000,281.650000,281.350000,85,85,82,200,3.300000,200,4.700000,200,8.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101020000,20140101020605,279.250000,281.850000,281.950000,281.550000,84,85,83,200,3.800000,200,4.000000,190,7.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101030000,20140101030609,278.950000,281.350000,281.950000,281.350000,85,86,80,190,4.000000,200,4.500000,240,7.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101040000,20140101040614,279.950000,281.950000,282.050000,281.350000,87,89,86,180,3.600000,190,4.400000,180,7.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101050000,20140101050519,280.250000,282.650000,282.650000,281.650000,85,89,83,190,4.800000,190,5.000000,190,9.300000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101060000,20140101060524,280.550000,282.950000,283.050000,282.650000,85,85,82,190,7.300000,190,7.300000,190,11.600000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101070000,20140101070529,280.950000,283.150000,283.150000,282.850000,86,88,83,190,6.800000,190,7.400000,180,12.900000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101080000,20140101080533,281.850000,283.050000,283.150000,282.950000,92,93,86,190,8.500000,190,8.700000,190,15.200000,1.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101090000,20140101090538,282.250000,283.150000,283.250000,283.050000,94,95,91,200,8.100000,190,8.900000,210,15.700000,2.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101100000,20140101100543,282.650000,283.550000,283.550000,283.150000,94,95,91,200,10.500000,200,10.500000,190,19.900000,3.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101110000,20140101110548,282.650000,283.750000,283.750000,283.550000,93,95,92,190,11.500000,190,11.500000,190,23.800000,3.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101120000,20140101120554,282.450000,283.850000,283.850000,283.550000,91,94,90,190,12.100000,190,12.100000,190,22.400000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101130000,20140101130559,282.550000,283.750000,283.850000,283.650000,92,94,89,190,10.700000,190,12.800000,170,21.100000,3.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101140000,20140101140604,282.850000,283.750000,283.750000,283.650000,94,94,91,190,11.400000,180,12.400000,180,22.000000,5.700000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101150000,20140101150509,282.850000,283.950000,284.050000,283.750000,93,95,92,200,11.000000,190,12.200000,200,24.200000,3.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101160000,20140101160614,283.050000,284.350000,284.350000,283.850000,92,94,91,210,11.400000,200,12.400000,190,23.700000,4.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101170000,20140101170519,282.750000,285.050000,285.350000,284.250000,86,93,84,220,10.000000,210,11.800000,200,21.300000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101180000,20140101180524,283.050000,284.350000,285.250000,284.350000,92,93,85,210,10.200000,200,12.400000,190,22.400000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101190000,20140101190931,283.450000,284.850000,284.850000,284.350000,91,93,89,210,9.400000,210,10.400000,210,18.200000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56159001,20140101200000,20140101200536,281.850000,282.950000,284.850000,282.050000,93,95,82,220,4.900000,210,9.200000,180,14.100000,4.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
