numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
56251001,20140101000000,20140101000555,mq,282.450000,282.450000,281.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101010000,20140101060525,mq,282.250000,282.550000,281.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101020000,20140101060525,mq,282.550000,282.750000,282.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101030000,20140101060525,mq,282.050000,282.650000,281.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101040000,20140101060525,mq,282.750000,282.850000,282.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101050000,20140101060525,mq,283.350000,283.350000,282.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101060000,20140101060525,mq,283.450000,283.550000,283.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101070000,20140101120554,mq,283.450000,283.650000,283.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101080000,20140101120554,mq,283.250000,283.550000,283.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101090000,20140101120554,mq,283.450000,283.450000,283.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101100000,20140101120554,mq,283.550000,283.650000,283.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101110000,20140101120554,mq,283.650000,283.650000,283.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101120000,20140101120554,mq,283.750000,283.950000,283.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101130000,20140101180524,mq,283.550000,283.850000,283.550000,mq,mq,mq,mq,mq,mq,mq,mq,mq,2.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101140000,20140101180524,mq,283.650000,283.650000,283.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,2.800000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101150000,20140101180524,mq,284.050000,284.250000,283.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101160000,20140101180524,mq,285.150000,285.150000,283.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101170000,20140101180524,mq,285.650000,285.650000,285.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101180000,20140101180524,mq,284.950000,285.650000,284.550000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101190000,20140102000557,mq,285.150000,285.350000,284.850000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101200000,20140102000557,mq,283.850000,285.150000,283.850000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101210000,20140102000557,mq,283.650000,283.750000,283.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101220000,20140102000557,mq,284.350000,284.450000,283.550000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140101230000,20140102000557,mq,284.050000,284.750000,284.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102000000,20140102000557,mq,284.250000,284.250000,283.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102010000,20140102060527,mq,283.450000,284.350000,283.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102020000,20140102060527,mq,282.750000,283.350000,282.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102030000,20140102060527,mq,282.350000,282.750000,282.250000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102040000,20140102060527,mq,281.150000,282.250000,281.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102050000,20140102060527,mq,281.650000,282.050000,281.250000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102060000,20140102060527,mq,281.150000,281.750000,280.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102070000,20140102120555,mq,281.250000,281.350000,280.250000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102080000,20140102120555,mq,280.950000,281.350000,280.250000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102090000,20140102120555,mq,280.650000,280.950000,280.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102100000,20140102120555,mq,283.350000,283.350000,280.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102110000,20140102120555,mq,284.450000,284.550000,283.350000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102120000,20140102120555,mq,285.350000,285.350000,284.550000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56251001,20140102130000,20140102180525,mq,285.250000,286.150000,285.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
