numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
29263002,20140101000000,20140101000555,279.750000,282.150000,282.150000,281.750000,85,87,79,200,3.700000,210,5.300000,210,9.000000,0.400000,280.650000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101010000,20140101010559,279.950000,282.650000,282.750000,282.250000,83,85,79,210,3.600000,210,5.300000,230,10.000000,0.000000,280.550000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101020000,20140101020605,278.950000,282.550000,282.750000,282.450000,78,83,75,190,3.800000,200,4.500000,200,7.500000,0.000000,280.550000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101030000,20140101030609,279.350000,283.050000,283.050000,282.550000,78,81,76,190,4.800000,190,4.800000,190,10.200000,0.000000,280.550000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101040000,20140101040614,279.450000,283.150000,283.150000,283.050000,78,79,76,170,5.800000,180,5.900000,160,10.500000,0.000000,280.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101050000,20140101050519,280.250000,282.650000,283.250000,282.650000,85,85,79,190,5.900000,180,6.800000,210,13.200000,0.600000,280.650000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101060000,20140101060524,281.350000,282.550000,282.650000,282.250000,92,93,83,180,6.600000,180,6.600000,190,12.200000,2.000000,280.650000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101070000,20140101070529,281.750000,282.950000,282.950000,282.550000,92,92,87,180,6.700000,180,8.200000,180,16.000000,1.800000,280.750000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101080000,20140101080533,282.650000,284.050000,284.050000,282.950000,91,93,90,190,7.900000,180,8.800000,150,17.100000,2.500000,280.750000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
29263002,20140101090000,20140101090538,283.250000,284.650000,284.650000,284.050000,91,92,89,200,8.800000,180,10.200000,180,21.100000,2.400000,280.850000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
