numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
85163001,20140101000000,20140101000354,279.150000,282.650000,282.650000,282.250000,79,80,75,200,5.600000,220,6.300000,220,8.900000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101010000,20140101010359,279.050000,282.750000,283.050000,282.750000,78,81,76,210,6.400000,210,7.500000,220,10.800000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101020000,20140101021605,280.150000,282.750000,283.750000,282.650000,84,88,78,210,5.600000,230,7.200000,240,11.600000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101030000,20140101030309,280.050000,282.850000,282.950000,282.650000,83,85,80,200,6.100000,210,8.000000,210,11.600000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101040000,20140101040314,279.550000,282.650000,283.350000,282.150000,81,85,80,200,7.600000,210,9.000000,220,14.000000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101050000,20140101050319,280.350000,283.150000,283.150000,282.650000,83,84,80,190,7.000000,200,7.600000,190,12.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101060000,20140101060324,280.350000,283.450000,283.550000,283.050000,81,83,80,190,7.800000,190,8.600000,180,13.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101070000,20140101070329,280.750000,283.350000,283.750000,283.250000,84,88,81,180,9.500000,180,9.600000,190,14.500000,0.800000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101080000,20140101080333,280.950000,283.750000,283.750000,283.150000,83,86,83,180,10.500000,180,10.900000,170,16.100000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
85163001,20140101090000,20140101090338,281.850000,283.950000,284.050000,283.750000,87,89,83,190,9.200000,190,11.200000,190,18.000000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,0,8000.000000,mq,mq,
