numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
56007001,20140101000000,20140101000354,mq,283.450000,283.550000,283.250000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101010000,20140101011059,mq,283.550000,283.650000,283.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101020000,20140101020404,mq,283.150000,283.850000,283.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101030000,20140101030309,mq,283.550000,283.550000,283.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101040000,20140101040314,mq,283.950000,283.950000,283.550000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101050000,20140101050319,mq,284.250000,284.250000,283.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101060000,20140101060324,mq,283.750000,284.250000,283.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101070000,20140101070329,mq,284.150000,284.150000,283.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101080000,20140101080333,mq,283.950000,284.150000,283.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56007001,20140101090000,20140101090338,mq,284.150000,284.150000,283.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,0,11000.000000,mq,mq,
