numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
56166005,20140101000000,20140101000354,mq,282.350000,282.450000,281.950000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101010000,20140101010359,mq,281.650000,282.350000,281.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101020000,20140101020404,mq,282.850000,282.850000,281.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101030000,20140101030309,mq,282.050000,282.850000,281.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101040000,20140101041014,mq,282.950000,282.950000,282.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101050000,20140101050319,mq,283.350000,283.350000,282.850000,mq,mq,mq,mq,mq,mq,mq,mq,mq,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101060000,20140101060324,mq,282.750000,283.350000,282.750000,mq,mq,mq,mq,mq,mq,mq,mq,mq,1.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101070000,20140101070329,mq,283.050000,283.050000,282.650000,mq,mq,mq,mq,mq,mq,mq,mq,mq,4.900000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101080000,20140101080333,mq,283.450000,283.450000,283.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,4.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101090000,20140101100343,mq,283.850000,283.850000,283.450000,mq,mq,mq,mq,mq,mq,mq,mq,mq,3.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101100000,20140101100343,mq,284.050000,284.050000,283.850000,mq,mq,mq,mq,mq,mq,mq,mq,mq,3.300000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101110000,20140101110349,mq,284.150000,284.250000,284.050000,mq,mq,mq,mq,mq,mq,mq,mq,mq,3.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
56166005,20140101120000,20140101120353,mq,284.250000,284.350000,284.150000,mq,mq,mq,mq,mq,mq,mq,mq,mq,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,
