numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
56178003,20140101000000,20140101000555,278.450000,280.350000,280.450000,280.050000,88,89,87,200,1.100000,180,1.500000,190,3.600000,0.000000,281.550000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101010000,20140101010559,278.150000,281.250000,281.350000,280.350000,81,88,81,190,2.500000,200,2.900000,210,7.200000,0.000000,281.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101020000,20140101020605,278.350000,280.550000,281.250000,280.450000,86,86,81,160,1.600000,190,2.400000,180,4.300000,0.000000,281.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101030000,20140101030609,278.150000,281.250000,281.550000,280.350000,81,87,79,190,3.300000,200,3.700000,210,8.100000,0.200000,281.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101040000,20140101041114,279.150000,281.350000,281.350000,280.850000,86,88,81,170,2.300000,190,3.200000,170,5.300000,0.000000,281.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101050000,20140101050519,279.250000,282.350000,282.350000,281.350000,81,85,81,170,3.400000,170,3.400000,180,7.600000,0.000000,281.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101060000,20140101061124,280.050000,282.650000,282.750000,282.150000,84,85,81,180,4.400000,180,4.500000,200,10.500000,0.600000,281.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101070000,20140101070529,280.850000,282.550000,282.650000,282.450000,89,89,84,170,4.800000,170,5.400000,170,11.900000,1.400000,281.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101080000,20140101080533,281.450000,283.350000,283.350000,282.550000,88,90,88,190,6.300000,190,6.300000,190,14.300000,4.100000,281.450000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101090000,20140101090538,281.850000,283.550000,283.550000,283.350000,89,89,86,180,6.600000,180,8.000000,180,16.800000,2.000000,281.550000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101100000,20140101100543,282.350000,284.050000,284.050000,283.550000,89,90,88,190,7.200000,190,7.200000,190,17.500000,2.400000,281.650000,mq,mq,mq,mq,mq,mq,mq,0,39000.000000,mq,mq,
56178003,20140101110000,20140101111149,282.550000,284.450000,284.450000,283.950000,88,89,88,190,7.400000,190,7.800000,210,17.200000,2.600000,281.750000,mq,mq,mq,mq,mq,mq,mq,0,73000.000000,mq,mq,
56178003,20140101120000,20140101120554,282.350000,284.250000,284.450000,284.150000,88,90,87,190,7.900000,190,9.000000,180,20.300000,3.600000,281.750000,mq,mq,mq,mq,mq,mq,mq,0,86000.000000,mq,mq,
56178003,20140101130000,20140101130559,282.050000,283.950000,284.250000,283.950000,88,89,87,180,8.900000,190,9.500000,180,19.800000,4.700000,281.850000,mq,mq,mq,mq,mq,mq,mq,0,77000.000000,mq,mq,
56178003,20140101140000,20140101141205,282.550000,284.150000,284.150000,283.750000,90,90,88,190,7.000000,180,9.000000,170,20.400000,5.400000,281.950000,mq,mq,mq,mq,mq,mq,mq,0,55000.000000,mq,mq,
56178003,20140101150000,20140101150509,282.850000,284.650000,284.750000,284.150000,89,91,89,210,6.600000,190,8.200000,230,19.500000,3.900000,282.050000,mq,mq,mq,mq,mq,mq,mq,0,12000.000000,mq,mq,
56178003,20140101160000,20140101160614,282.450000,284.550000,284.750000,284.550000,87,89,86,200,4.000000,210,6.900000,230,13.900000,1.800000,282.150000,mq,mq,mq,mq,mq,mq,mq,9,51000.000000,mq,mq,
56178003,20140101170000,20140101170519,282.850000,284.150000,284.450000,283.950000,92,92,87,210,4.800000,210,6.000000,200,15.200000,6.600000,282.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101180000,20140101180524,282.150000,284.950000,285.250000,284.250000,83,92,83,220,6.100000,210,6.600000,210,15.300000,0.900000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101190000,20140101191131,280.850000,283.050000,284.950000,282.050000,86,87,80,200,4.300000,220,7.800000,230,15.000000,8.400000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101200000,20140101200536,280.450000,282.650000,283.050000,282.550000,86,86,85,210,3.100000,210,4.800000,220,10.200000,0.000000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101210000,20140101210541,280.750000,283.150000,283.250000,282.750000,85,87,85,220,5.200000,220,5.200000,240,9.600000,0.200000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101220000,20140101221248,280.550000,283.150000,283.350000,282.950000,84,86,80,190,3.200000,220,5.400000,240,9.200000,0.200000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140101230000,20140101230553,281.150000,283.550000,284.050000,283.150000,85,85,81,210,4.400000,200,5.200000,220,11.800000,0.800000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102000000,20140102001058,280.850000,283.250000,283.650000,283.250000,85,87,84,250,6.000000,230,7.600000,200,15.200000,1.600000,282.350000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102010000,20140102010603,280.250000,282.850000,283.250000,282.850000,84,85,83,260,4.800000,250,6.600000,250,11.700000,0.200000,282.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102020000,20140102020608,279.450000,282.350000,282.950000,282.350000,82,84,81,250,4.800000,260,5.200000,260,10.100000,0.000000,282.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102030000,20140102030513,278.250000,281.550000,282.350000,281.550000,80,83,80,240,2.600000,250,5.100000,250,8.800000,0.000000,282.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102040000,20140102040617,277.950000,280.850000,281.550000,280.850000,82,82,79,210,1.700000,240,3.800000,230,7.000000,0.000000,282.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102050000,20140102050522,278.250000,280.950000,280.950000,280.250000,83,86,82,250,5.400000,250,5.400000,250,12.100000,0.400000,282.250000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102060000,20140102060527,277.650000,279.850000,281.050000,279.850000,86,86,82,190,1.500000,260,5.900000,250,8.400000,0.000000,282.150000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102070000,20140102070532,277.650000,279.950000,279.950000,279.650000,85,88,85,210,2.700000,210,2.800000,220,5.000000,0.000000,282.050000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102080000,20140102080536,277.150000,278.850000,279.950000,278.650000,89,89,83,170,0.900000,210,2.700000,220,4.800000,0.000000,282.050000,mq,mq,mq,mq,mq,mq,mq,0,0.000000,mq,mq,
56178003,20140102090000,20140102090541,277.750000,278.950000,278.950000,278.550000,92,92,89,170,0.800000,170,1.300000,200,2.800000,0.000000,281.950000,mq,mq,mq,mq,mq,mq,mq,4,72000.000000,mq,mq,
