numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer,
29264001,20140101000000,20140101000354,279.550000,281.950000,281.950000,280.550000,85,89,85,220,6.700000,220,6.900000,200,11.400000,-0.100000,281.250000,281.550000,mq,mq,12350,mq,mq,mq,mq,mq,99120,100500,
29264001,20140101010000,20140101010359,278.950000,282.050000,282.150000,281.850000,81,85,81,220,7.900000,220,8.300000,220,12.600000,0.000000,281.250000,281.550000,mq,mq,14350,mq,mq,mq,mq,mq,99050,100430,
29264001,20140101020000,20140101020405,278.650000,281.050000,282.150000,281.050000,85,85,80,220,7.600000,220,9.500000,230,13.400000,0.600000,281.250000,281.550000,mq,mq,11870,mq,mq,mq,mq,mq,98990,100380,
29264001,20140101030000,20140101030309,279.150000,282.050000,282.150000,280.850000,82,88,82,200,6.400000,220,7.400000,200,11.200000,-0.100000,281.150000,281.550000,mq,mq,16610,mq,mq,mq,mq,mq,98890,100270,
29264001,20140101040000,20140101040314,279.150000,282.450000,282.550000,282.050000,80,82,80,200,8.600000,200,8.700000,200,13.600000,-0.100000,281.250000,281.550000,mq,mq,15920,mq,mq,mq,mq,mq,98740,100120,
29264001,20140101050000,20140101050319,279.150000,281.750000,282.550000,281.750000,84,87,80,210,11.400000,200,11.700000,200,18.400000,0.800000,281.250000,281.450000,mq,mq,9840,mq,mq,mq,mq,mq,98600,99980,
29264001,20140101060000,20140101060324,280.150000,281.550000,281.850000,281.550000,91,91,84,190,9.000000,210,11.300000,190,17.500000,2.600000,281.250000,281.450000,mq,mq,5000,mq,mq,mq,mq,mq,98410,99780,
29264001,20140101070000,20140101070329,280.750000,282.150000,282.250000,281.550000,91,92,91,190,11.200000,200,11.700000,200,19.500000,2.900000,281.250000,281.450000,mq,mq,8600,mq,mq,mq,mq,mq,98210,99580,
29264001,20140101080000,20140101080333,282.150000,283.050000,283.050000,282.150000,94,94,92,200,11.400000,200,13.000000,190,20.700000,6.200000,281.350000,281.450000,mq,mq,2430,mq,mq,mq,mq,mq,98020,99380,
29264001,20140101090000,20140101090338,282.850000,283.750000,283.750000,283.050000,94,94,93,210,13.300000,200,13.600000,200,21.300000,5.000000,281.450000,281.450000,mq,mq,2610,mq,mq,mq,mq,mq,97940,99300,
29264001,20140101100000,20140101100343,283.250000,284.150000,284.150000,283.850000,94,94,94,210,14.400000,210,14.500000,210,22.400000,3.900000,281.550000,281.450000,mq,mq,1820,mq,mq,mq,mq,mq,97890,99240,
29264001,20140101110000,20140101110348,282.950000,284.250000,284.550000,284.150000,92,94,91,210,12.900000,210,16.400000,210,26.100000,3.200000,281.750000,281.550000,mq,mq,3520,mq,mq,mq,mq,mq,97810,99160,
29264001,20140101120000,20140101120353,283.050000,284.450000,284.450000,284.250000,91,93,91,210,14.500000,210,14.500000,220,24.300000,4.800000,281.850000,281.550000,mq,mq,3770,mq,mq,mq,mq,mq,97650,99000,
29264001,20140101130000,20140101130359,282.550000,283.950000,284.450000,283.950000,91,92,91,210,9.200000,210,16.700000,200,24.500000,5.900000,282.050000,281.650000,mq,mq,8680,mq,mq,mq,mq,mq,97560,98910,
29264001,20140101140000,20140101140304,283.650000,284.750000,284.750000,283.550000,93,95,91,220,11.900000,220,12.200000,220,18.300000,0.800000,282.150000,281.750000,mq,mq,8210,mq,mq,mq,mq,mq,97440,98780,
29264001,20140101150000,20140101150409,283.350000,285.150000,285.250000,284.750000,89,93,88,220,11.400000,220,12.800000,230,18.700000,0.000000,282.250000,281.850000,mq,mq,11810,mq,mq,mq,mq,mq,97400,98740,
29264001,20140101160000,20140101160314,282.850000,284.950000,285.250000,284.850000,87,90,87,220,11.600000,220,12.000000,230,19.000000,-0.100000,282.350000,281.850000,mq,mq,10430,mq,mq,mq,mq,mq,97400,98740,
29264001,20140101170000,20140101170319,281.450000,283.150000,284.950000,283.150000,89,90,87,230,10.500000,220,11.800000,210,18.700000,4.100000,282.350000,281.950000,mq,mq,7690,mq,mq,mq,mq,mq,97360,98710,
29264001,20140101180000,20140101180325,280.450000,282.550000,283.150000,282.250000,87,90,87,220,8.800000,230,10.400000,220,13.000000,-0.100000,282.350000,281.950000,mq,mq,18940,mq,mq,mq,mq,mq,97370,98730,
29264001,20140101190000,20140101190330,280.150000,282.850000,282.850000,282.550000,83,89,82,230,8.700000,220,9.800000,230,13.900000,0.000000,282.350000,282.050000,mq,mq,12600,mq,mq,mq,mq,mq,97430,98780,
29264001,20140101200000,20140101200336,280.050000,282.950000,283.250000,282.950000,82,83,81,230,9.800000,230,10.400000,240,15.300000,-0.100000,282.250000,282.050000,mq,mq,10730,mq,mq,mq,mq,mq,97450,98800,
29264001,20140101210000,20140101210341,280.450000,282.850000,282.950000,282.650000,85,86,82,220,9.000000,230,9.700000,220,13.100000,0.200000,282.250000,282.050000,mq,mq,10040,mq,mq,mq,mq,mq,97430,98780,
29264001,20140101220000,20140101220347,280.350000,281.450000,282.950000,280.650000,93,93,83,220,6.900000,240,11.300000,230,19.000000,9.000000,282.150000,282.050000,mq,mq,14230,mq,mq,mq,mq,mq,97460,98820,
29264001,20140101230000,20140101230353,280.950000,282.550000,282.650000,281.450000,90,94,90,270,8.800000,260,9.800000,280,13.700000,0.200000,281.950000,282.050000,mq,mq,12960,mq,mq,mq,mq,mq,97610,98970,
29264001,20140102000000,20140102000357,279.450000,281.450000,282.550000,281.450000,87,90,87,270,7.500000,270,9.800000,280,13.500000,0.200000,281.950000,282.050000,mq,mq,60000,mq,mq,mq,mq,mq,97820,99190,
29264001,20140102010000,20140102010403,278.750000,281.250000,281.650000,281.250000,84,87,84,280,7.600000,280,7.800000,280,13.900000,0.200000,281.850000,281.950000,mq,mq,59190,mq,mq,mq,mq,mq,97950,99320,
29264001,20140102020000,20140102020308,278.350000,281.450000,281.550000,281.150000,81,84,81,260,6.300000,280,7.600000,280,9.800000,0.000000,281.750000,281.950000,mq,mq,55260,mq,mq,mq,mq,mq,98080,99450,
29264001,20140102030000,20140102030313,277.950000,281.350000,281.550000,280.950000,79,83,79,250,5.900000,260,6.300000,260,8.900000,0.000000,281.750000,281.950000,mq,mq,19900,mq,mq,mq,mq,mq,98190,99560,
29264001,20140102040000,20140102040417,278.050000,280.750000,281.450000,280.750000,83,83,77,240,4.900000,260,6.400000,260,11.900000,0.200000,281.650000,281.850000,mq,mq,13910,mq,mq,mq,mq,mq,98300,99680,
29264001,20140102050000,20140102050322,277.250000,280.650000,281.450000,280.650000,79,84,77,250,7.100000,250,8.300000,250,12.300000,0.000000,281.550000,281.850000,mq,mq,60000,mq,mq,mq,mq,mq,98380,99760,
29264001,20140102060000,20140102060327,277.450000,279.650000,280.650000,279.650000,86,86,79,230,5.400000,250,7.100000,250,8.400000,0.000000,281.550000,281.850000,mq,mq,19700,mq,mq,mq,mq,mq,98460,99850,
29264001,20140102070000,20140102070332,277.950000,279.750000,280.050000,279.650000,88,88,86,230,4.400000,230,5.500000,240,7.400000,0.000000,281.450000,281.750000,mq,mq,17040,mq,mq,mq,mq,mq,98520,99910,
29264001,20140102080000,20140102080336,278.950000,280.150000,280.150000,279.250000,92,93,88,220,4.200000,220,4.700000,220,6.300000,0.400000,281.350000,281.750000,mq,mq,7060,mq,mq,mq,mq,mq,98560,99940,
29264001,20140102090000,20140102090340,279.050000,280.550000,280.550000,280.150000,90,92,90,200,4.300000,190,4.300000,190,6.000000,1.400000,281.250000,281.650000,mq,mq,19050,mq,mq,mq,mq,mq,98640,100020,
29264001,20140102100000,20140102100345,280.050000,281.950000,281.950000,280.550000,88,90,88,210,4.800000,220,5.500000,220,8.300000,0.000000,281.250000,281.650000,mq,mq,18520,mq,mq,mq,mq,mq,98660,100040,
29264001,20140102110000,20140102110350,280.250000,283.350000,283.350000,281.850000,81,89,81,220,7.000000,220,7.000000,210,9.800000,0.000000,281.250000,281.650000,mq,mq,19340,mq,mq,mq,mq,mq,98650,100020,
29264001,20140102120000,20140102120354,280.650000,284.550000,284.650000,283.350000,77,81,76,220,8.500000,220,8.500000,230,12.900000,0.000000,281.350000,281.650000,mq,mq,19470,mq,mq,mq,mq,mq,98670,100030,
29264001,20140102130000,20140102130300,280.850000,283.950000,284.650000,283.750000,81,82,77,220,7.000000,230,9.600000,230,13.200000,0.000000,281.450000,281.550000,mq,mq,19340,mq,mq,mq,mq,mq,98630,100000,
29264001,20140102140000,20140102140405,280.850000,285.150000,285.150000,283.950000,75,82,75,220,8.400000,220,9.000000,230,13.300000,0.000000,281.650000,281.650000,mq,mq,17390,mq,mq,mq,mq,mq,98560,99920,
29264001,20140102150000,20140102150311,280.950000,284.250000,285.250000,284.050000,80,80,74,220,7.900000,210,9.500000,220,14.300000,0.000000,281.750000,281.650000,mq,mq,18900,mq,mq,mq,mq,mq,98560,99920,
29264001,20140102160000,20140102160315,280.750000,283.850000,284.250000,283.850000,81,82,79,200,8.000000,200,8.400000,210,12.500000,0.000000,281.850000,281.650000,mq,mq,19990,mq,mq,mq,mq,mq,98490,99850,
29264001,20140102170000,20140102170320,281.450000,284.050000,284.050000,283.750000,84,85,81,190,9.800000,200,9.800000,190,13.700000,0.000000,281.850000,281.750000,mq,mq,14940,mq,mq,mq,mq,mq,98420,99780,
29264001,20140102180000,20140102180324,282.050000,283.650000,284.050000,283.550000,90,90,83,190,9.300000,200,10.000000,190,16.800000,0.200000,281.950000,281.750000,mq,mq,5220,mq,mq,mq,mq,mq,98320,99680,
