numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer
29155005,20140101000000,20140101000354,279.250000,282.350000,283.050000,282.250000,81,82,76,230,10.200000,230,13.600000,230,21.400000,0.000000,mq,mq,mq,mq,15000,0,mq,2,mq,mq,99540,100360
29155005,20140101010000,20140101010359,279.350000,283.050000,283.150000,282.350000,78,83,78,220,13.500000,220,13.600000,220,18.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99450,100270
29155005,20140101020000,20140101020405,279.850000,282.950000,283.350000,282.950000,81,82,78,210,15.800000,210,15.800000,200,23.200000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99320,100130
29155005,20140101030000,20140101030309,279.850000,283.550000,283.550000,282.750000,78,82,75,200,15.300000,210,16.500000,200,21.000000,0.000000,mq,mq,mq,mq,15000,0,mq,2,mq,mq,99250,100060
29155005,20140101040000,20140101040314,279.850000,282.050000,283.650000,282.050000,86,88,77,210,18.200000,210,18.400000,210,25.800000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,99110,99930
29155005,20140101050000,20140101050319,281.750000,282.950000,282.950000,282.050000,92,92,87,190,16.000000,210,18.000000,200,23.500000,1.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98890,99700
29155005,20140101060000,20140101060324,282.250000,283.350000,283.350000,282.950000,93,94,92,190,16.800000,200,20.600000,190,26.600000,3.200000,mq,mq,mq,mq,15000,0,mq,8,mq,mq,98670,99480
29155005,20140101070000,20140101070329,282.850000,283.750000,283.750000,283.350000,94,94,93,190,18.800000,190,18.800000,200,26.900000,2.700000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98440,99240
29155005,20140101080000,20140101080333,283.450000,284.250000,284.250000,283.850000,95,95,94,200,20.400000,190,20.600000,200,28.500000,2.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98300,99100
29155005,20140101090000,20140101090338,283.950000,284.550000,284.650000,284.350000,96,96,95,210,21.300000,210,22.600000,210,31.100000,0.800000,mq,mq,mq,mq,4000,2,mq,8,mq,mq,98250,99050
29155005,20140101100000,20140101100343,283.950000,284.550000,284.750000,284.550000,96,96,95,210,19.500000,210,21.200000,200,28.100000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98200,99000
29155005,20140101110000,20140101110348,284.050000,284.950000,284.950000,284.550000,94,96,94,200,21.500000,210,21.500000,200,28.600000,0.400000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98070,98870
29155005,20140101120000,20140101120353,283.850000,284.650000,284.950000,284.550000,95,95,94,210,15.500000,210,24.200000,210,32.000000,2.000000,mq,mq,mq,mq,4000,2,mq,8,mq,mq,97990,98790
29155005,20140101130000,20140101130359,284.450000,285.250000,285.250000,284.650000,95,95,94,210,14.300000,210,17.200000,200,23.400000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97860,98650
29155005,20140101140000,20140101140304,284.950000,285.850000,285.850000,285.250000,94,95,93,210,14.800000,220,15.600000,210,20.300000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97790,98580
29155005,20140101150000,20140101150409,284.250000,285.550000,286.050000,285.450000,92,93,90,220,14.100000,220,15.300000,220,20.900000,-0.100000,mq,mq,mq,mq,6000,2,mq,8,mq,mq,97790,98580
29155005,20140101160000,20140101160314,282.150000,283.750000,285.550000,283.750000,90,94,90,220,13.400000,220,15.300000,230,20.800000,1.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97800,98600
29155005,20140101170000,20140101170319,281.450000,283.650000,283.750000,283.450000,86,91,86,230,13.900000,220,14.000000,230,21.000000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97780,98580
29155005,20140101180000,20140101180325,280.850000,283.450000,283.950000,283.450000,84,86,83,230,13.700000,230,14.800000,230,23.500000,-0.100000,mq,mq,mq,mq,6000,2,mq,8,mq,mq,97830,98630
29155005,20140101190000,20140101190330,281.050000,283.650000,283.750000,283.250000,84,85,78,230,11.500000,240,14.000000,240,19.500000,-0.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97860,98660
29155005,20140101200000,20140101200336,281.350000,283.450000,283.950000,283.450000,87,87,78,230,9.300000,240,14.400000,240,19.600000,0.600000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97840,98640
29155005,20140101210000,20140101210341,281.350000,282.450000,283.750000,281.750000,93,93,83,230,8.600000,240,15.300000,240,22.800000,2.000000,mq,mq,mq,mq,6000,mq,mq,4,mq,mq,97880,98680
29155005,20140101220000,20140101220347,281.050000,283.250000,283.650000,282.650000,86,93,86,290,13.900000,270,14.000000,250,26.700000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,97990,98790
29155005,20140101230000,20140101230353,280.350000,282.250000,283.250000,282.250000,88,88,84,310,14.900000,290,15.100000,320,21.600000,0.200000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98180,98990
29155005,20140102000000,20140102000357,279.450000,282.350000,282.450000,282.150000,82,88,81,300,13.300000,290,16.000000,290,21.600000,0.000000,mq,mq,mq,mq,6000,2,mq,5,mq,mq,98370,99180
29155005,20140102010000,20140102010403,279.050000,282.750000,282.850000,282.250000,78,82,77,280,13.700000,280,13.700000,280,17.700000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98490,99300
29155005,20140102020000,20140102020308,278.550000,282.550000,282.750000,282.550000,76,79,75,280,12.200000,280,13.800000,270,17.400000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,98610,99420
