numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer
56185001,20140101000000,20140101000354,279.950000,282.150000,283.350000,282.050000,86,86,78,230,6.100000,230,8.200000,220,13.000000,0.400000,282.150000,282.550000,mq,mq,14000,2,0.000000,8,0,0.000000,100280,100810
56185001,20140101010000,20140101010359,279.150000,283.150000,283.250000,281.850000,76,86,76,230,7.200000,230,7.300000,230,10.600000,0.000000,282.150000,282.550000,mq,mq,16000,1,0.000000,8,0,0.000000,100210,100740
56185001,20140101020000,20140101020405,279.450000,282.050000,283.250000,281.950000,84,84,76,230,8.900000,230,9.600000,220,17.200000,0.400000,282.150000,282.450000,mq,mq,7000,2,0.000000,8,0,0.000000,100180,100710
56185001,20140101030000,20140101030309,279.950000,283.250000,283.250000,282.050000,80,84,79,210,7.000000,230,8.700000,200,12.600000,0.200000,282.150000,282.450000,mq,mq,15000,1,0.000000,8,0,0.000000,100070,100600
56185001,20140101040000,20140101040314,280.450000,283.550000,283.550000,283.050000,81,82,80,200,7.600000,210,8.100000,210,12.800000,0.000000,282.150000,282.350000,mq,mq,15000,1,0.000000,8,0,0.000000,99960,100490
56185001,20140101050000,20140101050319,280.750000,283.650000,283.850000,283.450000,82,82,78,200,8.300000,210,9.000000,210,13.800000,-0.100000,282.150000,282.350000,mq,mq,17000,1,0.000000,8,0,0.000000,99850,100380
56185001,20140101060000,20140101060324,281.550000,283.150000,283.650000,283.050000,90,90,82,200,8.600000,200,9.700000,200,15.000000,0.800000,282.150000,282.450000,mq,mq,6000,2,0.000000,8,0,0.000000,99700,100230
56185001,20140101070000,20140101070329,282.450000,283.650000,283.650000,283.150000,92,93,90,210,8.600000,200,10.800000,190,16.400000,1.800000,282.150000,282.450000,mq,mq,5000,2,0.000000,8,0,0.000000,99550,100080
56185001,20140101080000,20140101080333,282.550000,283.650000,283.750000,283.550000,93,94,92,200,11.800000,200,12.100000,200,18.300000,2.000000,282.250000,282.450000,mq,mq,5000,2,0.000000,8,0,0.000000,99440,99970
56185001,20140101090000,20140101090338,283.050000,283.950000,283.950000,283.650000,94,94,93,200,11.400000,200,12.600000,210,19.900000,1.700000,282.350000,282.550000,mq,mq,3800,2,0.000000,8,0,0.000000,99350,99870
56185001,20140101100000,20140101100343,283.250000,284.150000,284.150000,283.950000,94,94,94,200,12.500000,200,13.800000,200,21.600000,1.200000,282.350000,282.550000,mq,mq,4100,2,0.000000,8,0,0.000000,99280,99800
56185001,20140101110000,20140101110348,283.550000,284.450000,284.450000,284.150000,94,95,94,200,14.700000,200,14.900000,200,23.900000,1.000000,282.550000,282.650000,mq,mq,3900,2,0.000000,8,0,14000.000000,99190,99710
56185001,20140101120000,20140101120353,283.150000,284.250000,284.450000,284.250000,93,94,93,200,13.300000,200,14.800000,200,22.300000,1.000000,282.650000,282.650000,mq,mq,4000,2,0.000000,8,0,51000.000000,99030,99550
56185001,20140101130000,20140101130359,283.150000,284.050000,284.250000,284.050000,94,94,93,200,14.900000,190,16.000000,200,24.700000,3.200000,282.750000,282.750000,mq,mq,2700,2,0.000000,8,0,27000.000000,98820,99340
56185001,20140101140000,20140101140304,283.750000,284.650000,284.650000,284.050000,94,94,94,210,14.600000,200,16.200000,200,24.700000,1.600000,282.850000,282.850000,mq,mq,2200,2,0.000000,8,0,10000.000000,98700,99220
