numer_sta,date,date_insert,td,t,tx,tn,u,ux,un,dd,ff,dxy,fxy,dxi,fxi,rr1,t_10,t_20,t_50,t_100,vv,etat_sol,sss,n,insolh,ray_glo01,pres,pmer
44103001,20140101000000,20140101000354,279.950000,282.150000,282.150000,281.750000,86,88,85,220,5.800000,220,5.800000,210,8.500000,0.000000,282.550000,282.950000,283.050000,mq,18000,5,0.000000,mq,mq,mq,100980,101020
44103001,20140101010000,20140101010359,279.850000,282.250000,282.250000,281.950000,85,87,85,220,5.700000,220,6.200000,220,8.600000,0.000000,282.550000,282.950000,283.050000,mq,18000,5,0.000000,mq,mq,mq,100950,100990
44103001,20140101020000,20140101020405,279.750000,282.650000,282.950000,282.250000,82,86,81,220,6.200000,220,8.300000,220,13.400000,-0.100000,282.550000,282.850000,283.050000,mq,60000,5,0.000000,8,mq,mq,100900,100940
44103001,20140101030000,20140101030309,280.450000,282.150000,282.550000,281.950000,89,89,82,200,4.700000,220,6.300000,210,8.500000,0.000000,282.450000,282.850000,283.050000,mq,13000,5,0.000000,mq,mq,mq,100870,100910
44103001,20140101040000,20140101040314,280.450000,282.650000,282.850000,282.150000,86,89,86,200,7.400000,200,7.400000,230,12.300000,0.000000,282.450000,282.850000,283.050000,mq,15000,5,0.000000,7,mq,mq,100750,100790
44103001,20140101050000,20140101050319,280.650000,283.250000,283.250000,282.350000,84,87,83,200,7.500000,200,8.200000,200,11.000000,0.000000,282.350000,282.750000,283.050000,mq,18000,5,0.000000,7,mq,mq,100670,100710
44103001,20140101060000,20140101060324,280.950000,283.850000,283.850000,283.250000,82,84,82,190,9.100000,200,9.100000,200,13.500000,0.000000,282.350000,282.750000,283.050000,mq,18000,5,0.000000,7,mq,mq,100560,100600
44103001,20140101070000,20140101070329,281.250000,283.850000,283.950000,283.750000,84,84,82,190,8.800000,200,9.500000,200,14.900000,0.000000,282.350000,282.750000,283.050000,mq,17000,5,0.000000,7,mq,mq,100430,100470
44103001,20140101080000,20140101080333,281.750000,283.650000,283.850000,283.650000,88,88,84,190,10.400000,190,10.500000,190,15.400000,0.400000,282.350000,282.750000,283.050000,mq,8000,5,0.000000,8,mq,mq,100380,100420
44103001,20140101090000,20140101090338,282.250000,283.950000,283.950000,283.650000,89,90,88,200,11.400000,200,11.700000,200,16.600000,1.400000,282.350000,282.750000,283.050000,mq,8000,5,0.000000,8,mq,mq,100300,100340
44103001,20140101100000,20140101100343,282.550000,283.950000,284.050000,283.850000,91,91,89,200,12.300000,200,12.300000,200,17.200000,1.400000,282.350000,282.750000,283.050000,mq,8000,5,0.000000,8,mq,mq,100270,100310
44103001,20140101110000,20140101110348,282.450000,284.050000,284.150000,284.050000,90,91,90,200,12.200000,200,13.300000,170,19.800000,1.000000,282.450000,282.750000,283.050000,mq,8000,5,0.000000,8,mq,mq,100180,100220
44103001,20140101120000,20140101120353,282.750000,284.450000,284.450000,284.050000,89,90,89,180,15.500000,190,15.700000,180,25.100000,0.600000,282.450000,282.750000,283.050000,mq,9000,5,0.000000,8,mq,mq,100000,100040
44103001,20140101130000,20140101130359,282.750000,284.450000,284.550000,284.350000,89,90,89,190,15.000000,180,16.200000,170,25.500000,0.800000,282.450000,282.750000,283.050000,mq,5000,5,0.000000,8,mq,mq,99820,99860
44103001,20140101140000,20140101140304,282.850000,284.050000,284.450000,284.050000,92,92,89,190,13.700000,180,16.300000,190,24.300000,2.900000,282.550000,282.750000,283.050000,mq,3500,5,0.000000,8,mq,mq,99710,99750
44103001,20140101150000,20140101150409,282.650000,284.750000,284.750000,284.050000,87,92,87,200,15.200000,200,16.000000,190,24.200000,0.600000,282.650000,282.750000,283.050000,mq,8000,5,0.000000,8,mq,mq,99620,99660
44103001,20140101160000,20140101160314,282.750000,284.850000,284.850000,284.650000,87,88,87,200,14.600000,200,16.000000,190,23.900000,2.000000,282.650000,282.750000,283.050000,mq,12000,5,0.000000,8,mq,mq,99540,99580
44103001,20140101170000,20140101170319,282.650000,285.250000,285.550000,284.950000,84,87,83,210,14.700000,200,16.300000,190,24.400000,0.000000,282.750000,282.850000,283.050000,mq,12000,5,0.000000,8,mq,mq,99550,99590
44103001,20140101180000,20140101180325,283.050000,284.850000,285.250000,284.650000,89,89,84,200,12.400000,210,15.000000,200,22.700000,-0.100000,282.750000,282.850000,283.050000,mq,9000,5,0.000000,8,mq,mq,99490,99530
44103001,20140101190000,20140101190330,283.450000,284.850000,285.050000,284.650000,91,91,88,200,12.500000,210,14.000000,210,20.200000,0.000000,282.850000,282.850000,283.050000,mq,13000,5,0.000000,8,mq,mq,99420,99460
44103001,20140101200000,20140101200336,283.650000,284.750000,284.950000,284.550000,93,93,90,220,10.900000,200,13.200000,220,26.200000,2.200000,282.850000,282.850000,283.050000,mq,2500,5,0.000000,8,mq,mq,99420,99460
44103001,20140101210000,20140101210341,281.850000,284.650000,284.950000,283.750000,83,93,82,230,8.700000,220,13.600000,230,21.100000,-0.100000,282.850000,282.850000,283.050000,mq,8000,5,0.000000,6,mq,mq,99430,99470
44103001,20140101220000,20140101220347,282.450000,284.850000,285.150000,284.750000,85,85,82,220,8.700000,230,9.900000,240,14.000000,0.000000,282.950000,282.950000,283.050000,mq,6000,5,0.000000,8,mq,mq,99410,99450
44103001,20140101230000,20140101230353,282.150000,284.050000,284.750000,283.850000,88,88,83,220,9.100000,220,11.100000,220,15.400000,0.000000,282.950000,282.950000,283.050000,mq,6000,5,0.000000,8,mq,mq,99430,99470
44103001,20140102000000,20140102000357,281.950000,284.950000,285.150000,283.950000,82,88,81,230,14.700000,230,15.200000,220,22.300000,0.400000,282.950000,282.950000,283.050000,mq,6000,5,0.000000,8,mq,mq,99410,99450
44103001,20140102010000,20140102010403,282.150000,284.750000,285.150000,284.750000,84,85,82,260,9.900000,230,14.500000,240,21.300000,0.400000,282.950000,282.950000,283.050000,mq,9000,5,0.000000,8,mq,mq,99530,99570
44103001,20140102020000,20140102020308,280.750000,283.850000,284.850000,283.750000,81,84,81,270,8.600000,260,11.000000,270,16.600000,-0.100000,282.950000,283.050000,283.050000,mq,19000,5,0.000000,7,mq,mq,99710,99750
44103001,20140102030000,20140102030313,280.250000,283.150000,283.850000,283.150000,82,84,81,260,7.700000,270,8.700000,260,12.600000,-0.100000,282.950000,283.050000,283.050000,mq,55000,5,0.000000,mq,mq,mq,99810,99850
44103001,20140102040000,20140102040417,280.250000,282.850000,283.050000,282.550000,84,86,82,260,6.700000,260,7.800000,260,9.900000,0.000000,283.050000,283.050000,283.050000,mq,17000,5,0.000000,mq,mq,mq,99900,99940
44103001,20140102050000,20140102050322,279.850000,282.750000,283.150000,282.650000,82,84,81,260,5.200000,260,6.800000,260,10.600000,0.000000,283.050000,283.050000,283.150000,mq,55000,5,0.000000,mq,mq,mq,100030,100070
44103001,20140102060000,20140102060327,279.950000,282.350000,282.950000,282.350000,85,85,82,250,4.200000,260,5.500000,260,8.700000,0.000000,282.950000,283.050000,283.150000,mq,18000,5,0.000000,mq,mq,mq,100120,100160
44103001,20140102070000,20140102070332,278.750000,280.950000,283.150000,280.950000,86,86,84,250,2.300000,280,6.200000,270,10.200000,1.800000,282.850000,283.050000,283.150000,mq,60000,5,0.000000,mq,mq,mq,100190,100230
44103001,20140102080000,20140102080336,279.450000,281.150000,281.150000,279.550000,89,90,86,240,4.000000,240,4.000000,240,5.400000,0.000000,282.850000,283.050000,283.150000,mq,19000,5,0.000000,mq,mq,mq,100280,100320
44103001,20140102090000,20140102090340,280.450000,282.350000,282.750000,281.150000,88,90,87,220,3.800000,240,4.000000,230,5.500000,0.000000,282.850000,283.050000,283.150000,mq,18000,5,0.000000,mq,mq,mq,100340,100380
44103001,20140102100000,20140102100345,281.550000,283.750000,284.050000,282.350000,86,89,85,210,4.500000,210,4.800000,210,6.100000,0.000000,282.750000,283.050000,283.150000,mq,19000,5,0.000000,7,mq,mq,100450,100490
44103001,20140102110000,20140102110350,282.250000,284.650000,285.050000,283.450000,85,89,85,210,4.800000,220,4.900000,220,6.700000,0.000000,282.750000,282.950000,283.150000,mq,17000,5,0.000000,mq,mq,mq,100440,100480
